t,force,peak_force,contact_count,success,hammer_x,hammer_y,hammer_z
1.45,0,270.3880163866041,0,1.0,0.30534699081002886,-0.08479092302491678,0.16724844124130686
1.455,0,270.3880163866041,0,1.0,0.3053451259118673,-0.08479075356540104,0.1672484607227101
1.46,0,270.3880163866041,0,1.0,0.30534363705434453,-0.0847904237105395,0.1672484261915476
1.465,0,270.3880163866041,0,1.0,0.3053489915511275,-0.08478924882097051,0.16724847847814053
1.47,0,270.3880163866041,0,1.0,0.30534782407654126,-0.08478908263635179,0.16724853946850562
1.475,0,270.3880163866041,0,1.0,0.305347106579936,-0.08478876822424532,0.16724855775418898
1.48,0,270.3880163866041,0,1.0,0.30534618487433196,-0.08478847327549904,0.16724856312195538
1.485,0,270.3880163866041,0,1.0,0.305345071669586,-0.08478817990661947,0.1672485448465192
1.49,0,270.3880163866041,0,1.0,0.30534379057593425,-0.08478810128551573,0.16724857355840766
1.495,0,270.3880163866041,0,1.0,0.3053424846037329,-0.08478783232519047,0.16724852737691545
1.5,0,270.3880163866041,0,1.0,0.3053477181460713,-0.08478636353936776,0.16724859688865684
1.5050000000000001,0,270.3880163866041,0,1.0,0.3053475071966434,-0.08478602562819085,0.16724864732600644
1.51,0,270.3880163866041,0,1.0,0.3053461867711462,-0.08478595914903189,0.16724866464825341
1.5150000000000001,0,270.3880163866041,0,1.0,0.3053453063578455,-0.0847857320735309,0.16724866336481634
1.52,0,270.3880163866041,0,1.0,0.30534417808837755,-0.08478556735707132,0.1672486617060379
1.5250000000000001,0,270.3880163866041,0,1.0,0.30534125606407697,-0.0847859279285811,0.16724863675820792
1.53,0,270.3880163866041,0,1.0,0.3053406783301275,-0.08478571750039499,0.16724864881911486
1.5350000000000001,0,270.3880163866041,0,1.0,0.3053407543689205,-0.0847853580342591,0.16724868345953886
1.54,0,270.3880163866041,0,1.0,0.30534587271667696,-0.0847834994473353,0.16724869658627467
1.545,0,270.3880163866041,0,1.0,0.30534600464187617,-0.08478314682050302,0.16724876940239974
1.55,0,270.3880163866041,0,1.0,0.305345528775294,-0.08478292491595947,0.1672487832792342
1.555,0,270.3880163866041,0,1.0,0.30534409331095397,-0.08478300510894796,0.16724878388855025
1.56,0,270.3880163866041,0,1.0,0.30534303158473747,-0.08478291196975996,0.1672487671536533
1.565,0,270.3880163866041,0,1.0,0.3053417164818489,-0.08478290428118719,0.1672487502339106
1.57,0,270.3880163866041,0,1.0,0.30534539686799766,-0.08478132439112009,0.16724877233387836
1.575,0,270.3880163866041,0,1.0,0.3053450147937467,-0.08478120360069091,0.16724884836324289
1.58,0,270.3880163866041,0,1.0,0.30534264461189875,-0.08478177810352541,0.16724886526084415
1.585,0,270.3880163866041,0,1.0,0.30534250457982154,-0.08478149959217096,0.16724888606062024
1.59,0,270.3880163866041,0,1.0,0.30534378190847167,-0.08478062662003692,0.16724890048815946
1.595,0,270.3880163866041,0,1.0,0.3053432024795229,-0.08478049503393913,0.16724890132976786
1.6,0,270.3880163866041,0,1.0,0.3053422478918128,-0.08478048470224592,0.16724889138772267
1.605,0,270.3880163866041,0,1.0,0.3053405917902268,-0.0847809292055669,0.16724890713264332
1.61,0,270.3880163866041,0,1.0,0.3053407777351266,-0.08478053633609872,0.16724892740742323
1.615,0,270.3880163866041,0,1.0,0.3053397952363814,-0.08478049884518667,0.16724888700606014
1.62,0,270.3880163866041,0,1.0,0.30534480203784725,-0.08477809537062653,0.16724894351217306
1.625,0,270.3880163866041,0,1.0,0.3053443944595562,-0.08477800323136025,0.16724898077382006
1.6300000000000001,0,270.3880163866041,0,1.0,0.30534307091939855,-0.08477832095277203,0.16724899270359764
1.635,0,270.3880163866041,0,1.0,0.3053396091077693,-0.08477939478020267,0.16724893712178993
1.6400000000000001,0,270.3880163866041,0,1.0,0.30533853955396756,-0.08477973314955942,0.16724897085644194
1.645,0,270.3880163866041,0,1.0,0.3053416768927074,-0.084777947315101,0.16724897608815817
1.6500000000000001,0,270.3880163866041,0,1.0,0.3053428991799963,-0.08477713361221288,0.16724903984420073
1.655,0,270.3880163866041,0,1.0,0.30534043515102366,-0.08477813385786141,0.16724904529761617
1.6600000000000001,0,270.3880163866041,0,1.0,0.3053416564353449,-0.08477723328750124,0.16724905824028802
1.665,0,270.3880163866041,0,1.0,0.3053412954092787,-0.08477707278799773,0.16724906151024665
1.67,0,270.3880163866041,0,1.0,0.3053397492535297,-0.0847775691454189,0.1672490638749101
1.675,0,270.3880163866041,0,1.0,0.305338763277431,-0.0847777269937455,0.16724904164173357
1.68,0,270.3880163866041,0,1.0,0.3053367275522631,-0.08477870811919246,0.16724907186508736
1.685,0,270.3880163866041,0,1.0,0.3053377191285791,-0.08477802509379903,0.16724910731540066
1.69,0,270.3880163866041,0,1.0,0.3053382459325082,-0.0847774753514473,0.16724911475185913
1.695,0,270.3880163866041,0,1.0,0.30533860190063633,-0.08477702669826546,0.16724912453766774
1.7,0,270.3880163866041,0,1.0,0.30534199064854367,-0.08477477003865844,0.16724909550776837
1.705,0,270.3880163866041,0,1.0,0.3053422119912155,-0.08477450308105802,0.16724915535736753
1.71,0,270.3880163866041,0,1.0,0.30533887251271735,-0.08477622942011721,0.16724914565697735
1.715,0,270.3880163866041,0,1.0,0.3053388921344012,-0.08477595066552954,0.16724914990786494
1.72,0,270.3880163866041,0,1.0,0.3053384082241862,-0.08477597957855897,0.1672491620827644
1.725,0,270.3880163866041,0,1.0,0.3053387198060558,-0.08477565429633971,0.16724920626244835
1.73,0,270.3880163866041,0,1.0,0.30533904693634756,-0.08477523850898044,0.167249211270997
1.735,0,270.3880163866041,0,1.0,0.3053401101190502,-0.08477434871216881,0.1672492152624463
1.74,0,270.3880163866041,0,1.0,0.3053398233015361,-0.08477428994876735,0.1672492174705544
1.745,0,270.3880163866041,0,1.0,0.3053390009594836,-0.08477451344655337,0.1672492036750979
1.75,0,270.3880163866041,0,1.0,0.3053375041386644,-0.0847752959643484,0.16724921892880287
1.7550000000000001,0,270.3880163866041,0,1.0,0.30533862459735445,-0.08477439025688431,0.16724923180985007
1.76,0,270.3880163866041,0,1.0,0.30533832395155186,-0.08477434667969756,0.1672492310247306
1.7650000000000001,0,270.3880163866041,0,1.0,0.3053352054734381,-0.08477615136785478,0.16724921887031424
1.77,0,270.3880163866041,0,1.0,0.3053357868391095,-0.08477570159622702,0.16724926422354416
1.7750000000000001,0,270.3880163866041,0,1.0,0.3053362040193679,-0.08477524272431246,0.16724927184979382
1.78,0,270.3880163866041,0,1.0,0.30533659961880977,-0.08477479468754685,0.1672492781687198
1.7850000000000001,0,270.3880163866041,0,1.0,0.30533697338807486,-0.08477436000325378,0.167249281717682
1.79,0,270.3880163866041,0,1.0,0.3053362296944197,-0.08477452167600733,0.1672492465722347
1.795,0,270.3880163866041,0,1.0,0.30534081820209513,-0.08477134812777787,0.1672492830976973
1.8,0,270.3880163866041,0,1.0,0.3053399068742961,-0.08477184259079133,0.16724930077777833
1.805,0,270.3880163866041,0,1.0,0.3053403888242373,-0.08477131424097425,0.1672493053588228
1.81,0,270.3880163866041,0,1.0,0.3053362195984405,-0.08477402674162451,0.16724931336009738
1.815,0,270.3880163866041,0,1.0,0.30533689041940454,-0.08477348779258277,0.16724934096593488
1.82,0,270.3880163866041,0,1.0,0.30533731750640686,-0.0847730156399593,0.16724934306254793
1.825,0,270.3880163866041,0,1.0,0.3053379615041439,-0.08477238446239951,0.16724934579240197
1.83,0,270.3880163866041,0,1.0,0.3053393066011151,-0.08477121572497805,0.1672493440433808
1.835,0,270.3880163866041,0,1.0,0.30533398297586234,-0.08477479136998914,0.16724931745548394
1.84,0,270.3880163866041,0,1.0,0.3053330158353928,-0.08477535295071875,0.16724932740865578
1.845,0,270.3880163866041,0,1.0,0.305333531796714,-0.08477487173507203,0.1672493430405271
1.85,0,270.3880163866041,0,1.0,0.3053339567508351,-0.08477443225291798,0.16724934881237158
1.855,0,270.3880163866041,0,1.0,0.3053344034165231,-0.08477396873226292,0.16724935001141536
1.86,0,270.3880163866041,0,1.0,0.30533868470161774,-0.08477067633452148,0.1672493525914139
1.865,0,270.3880163866041,0,1.0,0.305338628730016,-0.08477067130931581,0.16724939001949218
1.87,0,270.3880163866041,0,1.0,0.3053353970857081,-0.08477298792624119,0.1672493878867842
1.875,0,270.3880163866041,0,1.0,0.30533468460077784,-0.08477335922783956,0.16724938780406687
1.8800000000000001,0,270.3880163866041,0,1.0,0.3053340601245437,-0.08477372167208697,0.16724940552978806
1.885,0,270.3880163866041,0,1.0,0.3053345606271328,-0.08477323191845994,0.1672494139689852
1.8900000000000001,0,270.3880163866041,0,1.0,0.3053350260995832,-0.08477274437614844,0.16724941208226318
1.895,0,270.3880163866041,0,1.0,0.30533541965403205,-0.08477231560582482,0.16724941278630254
1.9000000000000001,0,270.3880163866041,0,1.0,0.3053347487345522,-0.08477255984226109,0.16724938278471768
1.905,0,270.3880163866041,0,1.0,0.30533916445080045,-0.08476912263755533,0.16724941079281305
1.9100000000000001,0,270.3880163866041,0,1.0,0.3053323264673084,-0.0847743000587925,0.16724940380946762
1.915,0,270.3880163866041,0,1.0,0.3053327976083802,-0.08477383019072918,0.16724941036467558
1.92,0,270.3880163866041,0,1.0,0.30533317755746964,-0.08477344002578377,0.16724941849188965
1.925,0,270.3880163866041,0,1.0,0.30533363683366455,-0.08477297691705242,0.1672494201643174
1.93,0,270.3880163866041,0,1.0,0.305338213969619,-0.08476924955731308,0.16724942212279587
1.935,0,270.3880163866041,0,1.0,0.30533843122838505,-0.08476904825707389,0.16724944978855283
1.94,0,270.3880163866041,0,1.0,0.30533663309341685,-0.08477041486242909,0.16724945928743878
1.945,0,270.3880163866041,0,1.0,0.30533679023630944,-0.08477019363122648,0.16724946695954054
1.95,0,270.3880163866041,0,1.0,0.3053372845328367,-0.08476968663456728,0.16724947037304805
1.955,0,270.3880163866041,0,1.0,0.30533678415061477,-0.08476994166808226,0.1672494636135539
1.96,0,270.3880163866041,0,1.0,0.30533404522243146,-0.084772171783112,0.1672494760014167
1.965,0,270.3880163866041,0,1.0,0.3053333219900698,-0.08477259600787317,0.16724946529643162
1.97,0,270.3880163866041,0,1.0,0.30533413898275674,-0.08477191259740764,0.16724949305459105
1.975,0,270.3880163866041,0,1.0,0.3053332743392874,-0.0847724767575518,0.1672494841093789
1.98,0,270.3880163866041,0,1.0,0.3053339317824318,-0.08477184863963881,0.1672494835943212
1.985,0,270.3880163866041,0,1.0,0.305334364734976,-0.08477139369086001,0.16724948331080963
1.99,0,270.3880163866041,0,1.0,0.3053365289811802,-0.08476948486897043,0.16724948235182763
1.995,0,270.3880163866041,0,1.0,0.30533630966639264,-0.08476961187806425,0.1672494971559377
2.0,0,270.3880163866041,0,1.0,0.30533343650470457,-0.0847719589002285,0.167249494654042
